Index,olefin,metal,Ligand-M,ligand,solvent,T(K),p(bar),CO/H2,t(h),L/M,S/M,[M](mM),L/B,Year,Journal,Database,DOI
884,C=CCCCCCC,Rh,CCCCCCC1=CC(P->%162C3=CC(C)=CC=C3OC3=C2C=C(C)C=C3)=C2OC3=C(C=C(CCCCCC)C=C3P->%173C4=CC(C)=CC=C4OC4=C3C=C(C)C=C4)C(C)(C)C2=C1.[RhH]%16%17%18.[C-]->%18#[O+],CCCCCCC1=CC(P2C3=CC(C)=CC=C3OC3=C2C=C(C)C=C3)=C2OC3=C(C=C(CCCCCC)C=C3P3C4=CC(C)=CC=C4OC4=C3C=C(C)C=C4)C(C)(C)C2=C1,CC1=CC=CC=C1,353.15,40.3,0.275316456,0.402337419,5,637,1,1.531478917,2004,Advanced Synthesis & Catalysis,wiley,10.1002/adsc.200404066
885,C=CCCCCCC,Rh,CCN1C(=O)N(CC)P->%16(C2=CC=CC=C2)N(CC)C1=O.CCN1C(=O)N(CC)P->%17(C2=CC=CC=C2)N(CC)C1=O.[RhH]%16%17%18.[C-]->%18#[O+],CCN1C(=O)N(CC)P(C2=CC=CC=C2)N(CC)C1=O,CC1=CC=CC=C1,314.15,20,1,2,10,231.5789474,1.9,0.230448921,2001,Organometallics,ACS,10.1021/om000785h
886,C=CCCCCCC,Rh,CCN1C(=O)N(CC)P->%16(C2=CC=CC=C2)N(CC)C1=O.CCN1C(=O)N(CC)P->%17(C2=CC=CC=C2)N(CC)C1=O.[RhH]%16%17%18.[C-]->%18#[O+],CCN1C(=O)N(CC)P(C2=CC=CC=C2)N(CC)C1=O,CC1=CC=CC=C1,314.15,20,1,2,10,310.5263158,1.9,0.230448921,2001,Organometallics,ACS,10.1021/om000785h
887,C=CCCCCCC,Rh,CCN1C(=O)N(CC)P->%16(C2=CC=CC=C2)N(CC)C1=O.CCN1C(=O)N(CC)P->%17(C2=CC=CC=C2)N(CC)C1=O.[RhH]%16%17%18.[C-]->%18#[O+],CCN1C(=O)N(CC)P(C2=CC=CC=C2)N(CC)C1=O,CC1=CC=CC=C1,314.15,20,1,2,10,463.1578947,1.9,0.278753601,2001,Organometallics,ACS,10.1021/om000785h
888,C=CCCCCCC,Rh,CCN1C(=O)N(CC)P->%16(C2=CC=CC=C2)N(CC)C1=O.CCN1C(=O)N(CC)P->%17(C2=CC=CC=C2)N(CC)C1=O.[RhH]%16%17%18.[C-]->%18#[O+],CCN1C(=O)N(CC)P(C2=CC=CC=C2)N(CC)C1=O,CC1=CC=CC=C1,314.15,20,1,2,10,621.0526316,1.9,0.278753601,2001,Organometallics,ACS,10.1021/om000785h
889,C=CCCCCCC,Rh,CCN1C(=O)N(CC)P->%16(C2=CC=CC=C2)N(CC)C1=O.CCN1C(=O)N(CC)P->%17(C2=CC=CC=C2)N(CC)C1=O.[RhH]%16%17%18.[C-]->%18#[O+],CCN1C(=O)N(CC)P(C2=CC=CC=C2)N(CC)C1=O,CC1=CC=CC=C1,314.15,22,1.095238095,2,10,310.5263158,1.9,0.230448921,2001,Organometallics,ACS,10.1021/om000785h
890,C=CCCCCCC,Rh,CCN1C(=O)N(CC)P->%16(C2=CC=CC=C2)N(CC)C1=O.CCN1C(=O)N(CC)P->%17(C2=CC=CC=C2)N(CC)C1=O.[RhH]%16%17%18.[C-]->%18#[O+],CCN1C(=O)N(CC)P(C2=CC=CC=C2)N(CC)C1=O,CC1=CC=CC=C1,314.15,22.7,1.141509434,2,10,310.5263158,1.9,0.255272505,2001,Organometallics,ACS,10.1021/om000785h
891,C=CCCCCCC,Rh,CCN1C(=O)N(CC)P->%16(C2=CC=CC=C2)N(CC)C1=O.CCN1C(=O)N(CC)P->%17(C2=CC=CC=C2)N(CC)C1=O.[RhH]%16%17%18.[C-]->%18#[O+],CCN1C(=O)N(CC)P(C2=CC=CC=C2)N(CC)C1=O,CC1=CC=CC=C1,314.15,30.8,1.905660377,2,10,310.5263158,1.9,0.230448921,2001,Organometallics,ACS,10.1021/om000785h
892,C=CCCCCCC,Rh,CCN1C(=O)N(CC)P->%16(C2=CC=CC=C2)N(CC)C1=O.CCN1C(=O)N(CC)P->%17(C2=CC=CC=C2)N(CC)C1=O.[RhH]%16%17%18.[C-]->%18#[O+],CCN1C(=O)N(CC)P(C2=CC=CC=C2)N(CC)C1=O,CC1=CC=CC=C1,314.15,34.8,2.314285714,2,10,310.5263158,1.9,0.255272505,2001,Organometallics,ACS,10.1021/om000785h
893,C=CCCCCCC,Rh,CCN1C(=O)N(CC)P->%16(C2=CC=CC=C2)N(CC)C1=O.CCN1C(=O)N(CC)P->%17(C2=CC=CC=C2)N(CC)C1=O.[RhH]%16%17%18.[C-]->%18#[O+],CCN1C(=O)N(CC)P(C2=CC=CC=C2)N(CC)C1=O,CC1=CC=CC=C1,314.15,39.5,2.95,2,10,310.5263158,1.9,0.230448921,2001,Organometallics,ACS,10.1021/om000785h
894,C=CCCCCCC,Rh,CCN1C(=O)N(CC)P->%16(C2=CC=CC=C2)N(CC)C1=O.CCN1C(=O)N(CC)P->%17(C2=CC=CC=C2)N(CC)C1=O.[RhH]%16%17%18.[C-]->%18#[O+],CCN1C(=O)N(CC)P(C2=CC=CC=C2)N(CC)C1=O,CC1=CC=CC=C1,314.15,49.1,3.632075472,2,10,310.5263158,1.9,0.230448921,2001,Organometallics,ACS,10.1021/om000785h
895,C=CCCCCCC,Rh,CCN1C(=O)N(CC)P->%16(C2=CC=CC=C2)N(CC)C1=O.CCN1C(=O)N(CC)P->%17(C2=CC=CC=C2)N(CC)C1=O.[RhH]%16%17%18.[C-]->%18#[O+],CCN1C(=O)N(CC)P(C2=CC=CC=C2)N(CC)C1=O,CC1=CC=CC=C1,314.15,22.4,0.898305085,2,10,310.5263158,1.9,0.255272505,2001,Organometallics,ACS,10.1021/om000785h
896,C=CCCCCCC,Rh,CCN1C(=O)N(CC)P->%16(C2=CC=CC=C2)N(CC)C1=O.CCN1C(=O)N(CC)P->%17(C2=CC=CC=C2)N(CC)C1=O.[RhH]%16%17%18.[C-]->%18#[O+],CCN1C(=O)N(CC)P(C2=CC=CC=C2)N(CC)C1=O,CC1=CC=CC=C1,314.15,28.6,0.580110497,2,10,310.5263158,1.9,0.255272505,2001,Organometallics,ACS,10.1021/om000785h
897,C=CCCCCCC,Rh,CCN1C(=O)N(CC)P->%16(C2=CC=CC=C2)N(CC)C1=O.CCN1C(=O)N(CC)P->%17(C2=CC=CC=C2)N(CC)C1=O.[RhH]%16%17%18.[C-]->%18#[O+],CCN1C(=O)N(CC)P(C2=CC=CC=C2)N(CC)C1=O,CC1=CC=CC=C1,314.15,40.2,0.344481605,2,10,310.5263158,1.9,0.255272505,2001,Organometallics,ACS,10.1021/om000785h
898,C=CCCCCCC,Rh,CCN1C(=O)N(CC)P->%16(C2=CC=CC=C2)N(CC)C1=O.CCN1C(=O)N(CC)P->%17(C2=CC=CC=C2)N(CC)C1=O.[RhH]%16%17%18.[C-]->%18#[O+],CCN1C(=O)N(CC)P(C2=CC=CC=C2)N(CC)C1=O,CC1=CC=CC=C1,314.15,45.2,0.30259366,2,10,310.5263158,1.9,0.255272505,2001,Organometallics,ACS,10.1021/om000785h
899,C=CCCCCCC,Rh,CC1=CC=C(P->%16(O)C2=CC=C(C)C=C2)C=C1.CC1=CC=C(P->%17(O)C2=CC=C(C)C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC1=CC=C(P(O)C2=CC=C(C)C=C2)C=C1,C1CCOC1,353.15,50,1,4,4,8000,0.1,0.052178012,2010,ChemCatChem,wiley,10.1002/cctc.201000114
900,C=CCCCCCC,Rh,OP->%16(C1=CC=CC=C1)C1=CC=CC=C1.OP->%17(C1=CC=CC=C1)C1=CC=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],OP(C1=CC=CC=C1)C1=CC=CC=C1,C1CCOC1,353.15,50,1,4,4,8000,0.1,0.052178012,2010,ChemCatChem,wiley,10.1002/cctc.201000114
901,C=CCCCCCC,Rh,OP->%16(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1.OP->%17(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],OP(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1,C1CCOC1,353.15,50,1,4,4,8000,0.1,0.052178012,2010,ChemCatChem,wiley,10.1002/cctc.201000114
902,C=CCCCCCC,Rh,OP->%16(C1=CC=CC=C1)C1=CC=CC=C1.OP->%17(C1=CC=CC=C1)C1=CC=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],OP(C1=CC=CC=C1)C1=CC=CC=C1,CO,373.15,50,1,4,4,8000,0.1,0.104735351,2010,ChemCatChem,wiley,10.1002/cctc.201000114
903,C=CCCCCCC,Rh,OP->%16(C1=CC=CC=C1)C1=CC=CC=C1.OP->%17(C1=CC=CC=C1)C1=CC=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],OP(C1=CC=CC=C1)C1=CC=CC=C1,C1CCOC1,373.15,50,1,4,4,8000,0.1,-0.1224064,2010,ChemCatChem,wiley,10.1002/cctc.201000114
904,C=CCCCCCC,Rh,OP->%16(C1=CC=CC=C1)C1=CC=CC=C1.OP->%17(C1=CC=CC=C1)C1=CC=CC=C1.[RhH]%16%17%18.[C-]->%18#[O+],OP(C1=CC=CC=C1)C1=CC=CC=C1,C1CCOC1,353.15,50,1,4,4,2000,0.1,0.087150176,2010,ChemCatChem,wiley,10.1002/cctc.201000114
905,C=CCN1C(=O)[C@@H](OC2=CC=CC=C2)[C@H]1C1=CC=CC=C1,Rh,CC1(C)C2=C(OC3=C1C=CC=C3P->%16(C1=CC=CC=C1)C1=CC=CC=C1)C(P->%17(C1=CC=CC=C1)C1=CC=CC=C1)=CC=C2.[RhH]%16%17%18.[C-]->%18#[O+],CC1(C)C2=C(OC3=C1C=CC=C3P(C1=CC=CC=C1)C1=CC=CC=C1)C(P(C1=CC=CC=C1)C1=CC=CC=C1)=CC=C2,CC1=CC=CC=C1,353.15,20,1,16,2,500,0.5,0.907997321,2010,New Journal of Chemistry,Royal Society of Chemistry,10.1039/C0NJ00146E
906,C=CCN1C(=O)[C@@H](OC)[C@H]1C1=CC=CC=C1,Rh,CC1(C)C2=C(OC3=C1C=CC=C3P->%16(C1=CC=CC=C1)C1=CC=CC=C1)C(P->%17(C1=CC=CC=C1)C1=CC=CC=C1)=CC=C2.[RhH]%16%17%18.[C-]->%18#[O+],CC1(C)C2=C(OC3=C1C=CC=C3P(C1=CC=CC=C1)C1=CC=CC=C1)C(P(C1=CC=CC=C1)C1=CC=CC=C1)=CC=C2,CC1=CC=CC=C1,353.15,20,1,16,2,500,0.5,0.865301426,2010,New Journal of Chemistry,Royal Society of Chemistry,10.1039/C0NJ00146E
907,C=CCN1C(=O)[C@@H](OCC2=CC=CC=C2)[C@H]1C1=CC=CC=C1,Rh,CC1(C)C2=C(OC3=C1C=CC=C3P->%16(C1=CC=CC=C1)C1=CC=CC=C1)C(P->%17(C1=CC=CC=C1)C1=CC=CC=C1)=CC=C2.[RhH]%16%17%18.[C-]->%18#[O+],CC1(C)C2=C(OC3=C1C=CC=C3P(C1=CC=CC=C1)C1=CC=CC=C1)C(P(C1=CC=CC=C1)C1=CC=CC=C1)=CC=C2,CC1=CC=CC=C1,353.15,20,1,16,2,500,0.5,1.123384909,2010,New Journal of Chemistry,Royal Society of Chemistry,10.1039/C0NJ00146E
908,C=CCN1C(=O)[C@@H](OC2=CC=CC=C2)[C@H]1C1=CC=C(Cl)C=C1,Rh,CC1(C)C2=C(OC3=C1C=CC=C3P->%16(C1=CC=CC=C1)C1=CC=CC=C1)C(P->%17(C1=CC=CC=C1)C1=CC=CC=C1)=CC=C2.[RhH]%16%17%18.[C-]->%18#[O+],CC1(C)C2=C(OC3=C1C=CC=C3P(C1=CC=CC=C1)C1=CC=CC=C1)C(P(C1=CC=CC=C1)C1=CC=CC=C1)=CC=C2,CC1=CC=CC=C1,353.15,20,1,16,2,500,0.5,0.907997321,2010,New Journal of Chemistry,Royal Society of Chemistry,10.1039/C0NJ00146E
909,C=CCN1C(=O)[C@@H](OCC2=CC=CC=C2)[C@H]1C1=CC=C(Br)C=C1,Rh,CC1(C)C2=C(OC3=C1C=CC=C3P->%16(C1=CC=CC=C1)C1=CC=CC=C1)C(P->%17(C1=CC=CC=C1)C1=CC=CC=C1)=CC=C2.[RhH]%16%17%18.[C-]->%18#[O+],CC1(C)C2=C(OC3=C1C=CC=C3P(C1=CC=CC=C1)C1=CC=CC=C1)C(P(C1=CC=CC=C1)C1=CC=CC=C1)=CC=C2,CC1=CC=CC=C1,353.15,20,1,16,2,500,0.5,0.688629171,2010,New Journal of Chemistry,Royal Society of Chemistry,10.1039/C0NJ00146E
910,C=C(C)CN1C(=O)[C@@H](OC2=CC=CC=C2)[C@H]1C1=CC=CC=C1,Rh,CC(C)(C)C1=CC=C(OP->%16(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)C(C(C)(C)C)=C1.CC(C)(C)C1=CC=C(OP->%17(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)C(C(C)(C)C)=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)(C)C1=CC=C(OP(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)C(C(C)(C)C)=C1,CC1=CC=CC=C1,373.15,20,1,16,10,1000,0.25,2,2010,New Journal of Chemistry,Royal Society of Chemistry,10.1039/C0NJ00146E
911,C=C(C)CN1C(=O)[C@@H](OC)[C@H]1C1=CC=CC=C1,Rh,CC(C)(C)C1=CC=C(OP->%16(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)C(C(C)(C)C)=C1.CC(C)(C)C1=CC=C(OP->%17(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)C(C(C)(C)C)=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)(C)C1=CC=C(OP(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)C(C(C)(C)C)=C1,CC1=CC=CC=C1,373.15,20,1,16,10,1000,0.25,2,2010,New Journal of Chemistry,Royal Society of Chemistry,10.1039/C0NJ00146E
912,C=C(C)CN1C(=O)[C@@H](OCC2=CC=CC=C2)[C@H]1C1=CC=CC=C1,Rh,CC(C)(C)C1=CC=C(OP->%16(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)C(C(C)(C)C)=C1.CC(C)(C)C1=CC=C(OP->%17(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)C(C(C)(C)C)=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)(C)C1=CC=C(OP(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)C(C(C)(C)C)=C1,CC1=CC=CC=C1,373.15,20,1,16,10,1000,0.25,2,2010,New Journal of Chemistry,Royal Society of Chemistry,10.1039/C0NJ00146E
913,C=C(C)CN1C(=O)[C@@H](OCC2=CC=CC=C2)[C@H]1C1=C(Br)C=CC=C1,Rh,CC(C)(C)C1=CC=C(OP->%16(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)C(C(C)(C)C)=C1.CC(C)(C)C1=CC=C(OP->%17(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)C(C(C)(C)C)=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)(C)C1=CC=C(OP(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)C(C(C)(C)C)=C1,CC1=CC=CC=C1,373.15,20,1,16,10,1000,0.25,2,2010,New Journal of Chemistry,Royal Society of Chemistry,10.1039/C0NJ00146E
914,C=C(C)CN1C(=O)[C@@H](OC2=CC=CC=C2)[C@H]1C1=CC=C(Cl)C=C1,Rh,CC(C)(C)C1=CC=C(OP->%16(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)C(C(C)(C)C)=C1.CC(C)(C)C1=CC=C(OP->%17(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)C(C(C)(C)C)=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)(C)C1=CC=C(OP(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)C(C(C)(C)C)=C1,CC1=CC=CC=C1,373.15,20,1,16,10,1000,0.25,2,2010,New Journal of Chemistry,Royal Society of Chemistry,10.1039/C0NJ00146E
915,C=CCCCCCC,Pd,C1=CC=C(P->%16(CCCP->%17(C2=CC=CC=C2)C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[PdH]%16%17I,C1=CC=C(P(CCCP(C2=CC=CC=C2)C2=CC=CC=C2)C2=CC=CC=C2)C=C1,COCCOCCOC,398.15,60,1,5,2.4,508,1.666666667,0.431959096,2019,ACS Catalysis,ACS,10.1021/acscatal.9b03007
916,C=CCCCCCC,Pd,CC(C)(CP->%16(C1=CC=CC=C1)C1=CC=CC=C1)CP->%17(C1=CC=CC=C1)C1=CC=CC=C1.[PdH]%16%17I,CC(C)(CP(C1=CC=CC=C1)C1=CC=CC=C1)CP(C1=CC=CC=C1)C1=CC=CC=C1,COCCOCCOC,398.15,60,1,5,2.4,508,1.666666667,0.410174465,2019,ACS Catalysis,ACS,10.1021/acscatal.9b03007
917,C=CCCCCCC,Pd,CC(C)CCC(CP->%16(C1=CC=CC=C1)C1=CC=CC=C1)(CP->%17(C1=CC=CC=C1)C1=CC=CC=C1)C(C)C.[PdH]%16%17I,CC(C)CCC(CP(C1=CC=CC=C1)C1=CC=CC=C1)(CP(C1=CC=CC=C1)C1=CC=CC=C1)C(C)C,COCCOCCOC,398.15,60,1,5,2.4,508,1.666666667,0.307560863,2019,ACS Catalysis,ACS,10.1021/acscatal.9b03007
918,C=CCCCCCC,Pd,C1=CC=C(P->%16(CCCP->%17(C2=CC=CC=C2)C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[PdH]%16%17I,C1=CC=C(P(CCCP(C2=CC=CC=C2)C2=CC=CC=C2)C2=CC=CC=C2)C=C1,COCCOCCOC,398.15,60,1,5,1.1,508,1.666666667,0.410174465,2019,ACS Catalysis,ACS,10.1021/acscatal.9b03007
919,C=CCCCCCC,Pd,CC(C)CCC(CP->%16(C1=CC=CC=C1)C1=CC=CC=C1)(CP->%17(C1=CC=CC=C1)C1=CC=CC=C1)C(C)C.[PdH]%16%17I,CC(C)CCC(CP(C1=CC=CC=C1)C1=CC=CC=C1)(CP(C1=CC=CC=C1)C1=CC=CC=C1)C(C)C,COCCOCCOC,398.15,60,1,5,1.1,508,1.666666667,0.367976785,2019,ACS Catalysis,ACS,10.1021/acscatal.9b03007
920,C=CCCCCCC,Pd,C1=CC=C(P->%16(CCCP->%17(C2=CC=CC=C2)C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[PdH]%16%17I,C1=CC=C(P(CCCP(C2=CC=CC=C2)C2=CC=CC=C2)C2=CC=CC=C2)C=C1,COCCOCCOC,398.15,60,1,24,1.1,644,1.666666667,0.367976785,2019,ACS Catalysis,ACS,10.1021/acscatal.9b03007
921,C=CCCCCCC,Pd,CC(C)(CP->%16(C1=CC=CC=C1)C1=CC=CC=C1)CP->%17(C1=CC=CC=C1)C1=CC=CC=C1.[PdH]%16%17I,CC(C)(CP(C1=CC=CC=C1)C1=CC=CC=C1)CP(C1=CC=CC=C1)C1=CC=CC=C1,COCCOCCOC,398.15,60,1,24,1.1,644,1.666666667,0.367976785,2019,ACS Catalysis,ACS,10.1021/acscatal.9b03007
922,C=CCCCCCC,Pd,CC(C)CCC(CP->%16(C1=CC=CC=C1)C1=CC=CC=C1)(CP->%17(C1=CC=CC=C1)C1=CC=CC=C1)C(C)C.[PdH]%16%17I,CC(C)CCC(CP(C1=CC=CC=C1)C1=CC=CC=C1)(CP(C1=CC=CC=C1)C1=CC=CC=C1)C(C)C,COCCOCCOC,398.15,60,1,24,1.1,644,1.666666667,0.307560863,2019,ACS Catalysis,ACS,10.1021/acscatal.9b03007
923,C=CCCCCCC,Pd,CC(C)C(CP->%16(C1=CC=CC=C1)C1=CC=CC=C1)(CP->%17(C1=CC=CC=C1)C1=CC=CC=C1)C(C)C.[PdH]%16%17I,CC(C)C(CP(C1=CC=CC=C1)C1=CC=CC=C1)(CP(C1=CC=CC=C1)C1=CC=CC=C1)C(C)C,COCCOCCOC,398.15,60,1,24,1.1,644,1.666666667,0.307560863,2019,ACS Catalysis,ACS,10.1021/acscatal.9b03007
924,C=CCCCC,Co,C1=CC=C(P->%16(C2=CC=CC=C2)C2=C(P->%17(C3=CC=CC=C3)C3=CC=CC=C3)C=CC=C2)C=C1.[CoH]%16%17%18%19.[C-]->%18#[O+].[C-]->%19#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=C(P(C3=CC=CC=C3)C3=CC=CC=C3)C=CC=C2)C=C1,COCCOC,393.15,50,1,1,1,1000,1,0.230448921,2020,Science,Science,10.1126/science.aaw7742
925,C=CCCCC,Co,C1=CC=C(P->%16(C2=CC=CC=C2)C2=C(P->%17(C3=CC=CC=C3)C3=CC=CC=C3)C=CC=C2)C=C1.[CoH]%16%17%18%19.[C-]->%18#[O+].[C-]->%19#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=C(P(C3=CC=CC=C3)C3=CC=CC=C3)C=CC=C2)C=C1,COCCOC,413.15,50,1,1,1,1000,1,0.113943352,2020,Science,Science,10.1126/science.aaw7742
926,C=CCCCC,Co,C1=CC=C(P->%16(C2=CC=CC=C2)C2=C(P->%17(C3=CC=CC=C3)C3=CC=CC=C3)C=CC=C2)C=C1.[CoH]%16%17%18%19.[C-]->%18#[O+].[C-]->%19#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=C(P(C3=CC=CC=C3)C3=CC=CC=C3)C=CC=C2)C=C1,COCCOC,433.15,50,1,1,1,1000,1,0.041392685,2020,Science,Science,10.1126/science.aaw7742
927,C=CCCCC,Co,C1=CC=C(P->%16(C2=CC=CC=C2)C2=C(P->%17(C3=CC=CC=C3)C3=CC=CC=C3)C=CC=C2)C=C1.[CoH]%16%17%18%19.[C-]->%18#[O+].[C-]->%19#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=C(P(C3=CC=CC=C3)C3=CC=CC=C3)C=CC=C2)C=C1,COCCOC,433.15,30,1,1,1,1000,1,-0.026872146,2020,Science,Science,10.1126/science.aaw7742
928,C=CCCCC,Co,C1=CC=C(P->%16(C2=CC=CC=C2)C2=C(P->%17(C3=CC=CC=C3)C3=CC=CC=C3)C=CC=C2)C=C1.[CoH]%16%17%18%19.[C-]->%18#[O+].[C-]->%19#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=C(P(C3=CC=CC=C3)C3=CC=CC=C3)C=CC=C2)C=C1,COCCOC,433.15,50,1,1,1,1000,1,0.041392685,2020,Science,Science,10.1126/science.aaw7742
929,C=CCCCC,Co,C1=CC=C(P->%16(C2=CC=CC=C2)C2=C(P->%17(C3=CC=CC=C3)C3=CC=CC=C3)C=CC=C2)C=C1.[CoH]%16%17%18%19.[C-]->%18#[O+].[C-]->%19#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=C(P(C3=CC=CC=C3)C3=CC=CC=C3)C=CC=C2)C=C1,COCCOC,433.15,70,1,1,1,1000,1,0.113943352,2020,Science,Science,10.1126/science.aaw7742
930,C=CCCCC,Co,C1=CC=C(P->%16(C2=CC=CC=C2)C2=C(P->%17(C3=CC=CC=C3)C3=CC=CC=C3)C=CC=C2)C=C1.[CoH]%16%17%18%19.[C-]->%18#[O+].[C-]->%19#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=C(P(C3=CC=CC=C3)C3=CC=CC=C3)C=CC=C2)C=C1,COCCOC,433.15,90,1,1,1,1000,1,0.146128036,2020,Science,Science,10.1126/science.aaw7742
931,C=CC(C)(C)C,Co,C1=CC=C(P->%16(C2=CC=CC=C2)C2=C(P->%17(C3=CC=CC=C3)C3=CC=CC=C3)C=CC=C2)C=C1.[CoH]%16%17%18%19.[C-]->%18#[O+].[C-]->%19#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=C(P(C3=CC=CC=C3)C3=CC=CC=C3)C=CC=C2)C=C1,COCCOC,413.15,30,1,2,1,1000,1,0.140178703,2020,Science,Science,10.1126/science.aaw7742
932,C=CC(C)(C)C,Co,C1=CC=C(P->%16(CCP->%17(C2=CC=CC=C2)C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[CoH]%16%17%18%19.[C-]->%18#[O+].[C-]->%19#[O+],C1=CC=C(P(CCP(C2=CC=CC=C2)C2=CC=CC=C2)C2=CC=CC=C2)C=C1,COCCOC,413.15,30,1,2,1,1000,1,0.1224064,2020,Science,Science,10.1126/science.aaw7742
933,C=CC(C)(C)C,Co,CCP->%16(CC)CCP->%17(CC)CC.[CoH]%16%17%18%19.[C-]->%18#[O+].[C-]->%19#[O+],CCP(CC)CCP(CC)CC,COCCOC,413.15,30,1,2,1,1000,1,0.069635928,2020,Science,Science,10.1126/science.aaw7742
934,C=CC(C)(C)C,Co,CCP->%16(CC)C1=CC=CC=C1P->%17(CC)CC.[CoH]%16%17%18%19.[C-]->%18#[O+].[C-]->%19#[O+],CCP(CC)C1=CC=CC=C1P(CC)CC,COCCOC,413.15,30,1,2,1,1000,1,0.017374096,2020,Science,Science,10.1126/science.aaw7742
935,C=CC(C)(C)C,Co,CC(C)(C)C1=CC(OC)=CC(C2=C(OP->%163OC4=CC=CC=C4C(C=CC=C5)=C5O3)C(C(C)(C)C)=CC(OC)=C2)=C1OP->%17(OC6=CC=CC=C67)OC8=C7C=CC=C8.[CoH]%16%17%18%19.[C-]->%18#[O+].[C-]->%19#[O+],CC(C)(C)C1=CC(OC)=CC(C2=C(OP3OC4=CC=CC=C4C(C=CC=C5)=C5O3)C(C(C)(C)C)=CC(OC)=C2)=C1OP(OC6=CC=CC=C67)OC8=C7C=CC=C8,CC1=CC=CC=C1,393.15,15,1,0.333333333,3,1000,1,2,2020,Science,Science,10.1126/science.aaw7742
936,C=CC(C)(C)C,Co,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[CoH]%16%17%18%19.[C-]->%18#[O+].[C-]->%19#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CC1=CC=CC=C1,393.15,10.3,1,0.333333333,400,1000,1,1.531478917,2020,Science,Science,10.1126/science.aaw7742
937,C=CCCCCCC,Co,CP->%16(C)C.CP->%17(C)C.[CoH]%16%17%18%19.[C-]->%18#[O+].[C-]->%19#[O+],CP(C)C,CC1=CC=CC=C1,313.15,40,0.333333333,24,2,100,5,0.629731418,2021,ACS Sustainable Chemistry & Engineering,ACS,10.1021/acssuschemeng.1c00205
